phage,host,phage_name,host_name,label,prob
NC_011344,NZ_CP023560,"Staphylococcus phage phi2958PVL, complete genome",Staphylococcus aureus strain NMR08 chromosome,1,0.695712778
NC_007053,NZ_CP023560,"Staphylococcus phage 3A, complete genome.",Staphylococcus aureus strain NMR08 chromosome,1,0.891034497
NC_007054,NZ_CP023560,"Staphylococcus phage 47, complete genome.",Staphylococcus aureus strain NMR08 chromosome,1,0.751664534
NC_008583,NZ_CP023560,"Staphylococcus phage phiNM1, complete genome.",Staphylococcus aureus strain NMR08 chromosome,1,0.96434161
NC_008689,NZ_CP023560,"Staphylococcus phage phiPVL108, complete genome.",Staphylococcus aureus strain NMR08 chromosome,1,0.996037296
NC_014460,NZ_CP023560,"Staphylococcus phage SAP-26, complete genome.",Staphylococcus aureus strain NMR08 chromosome,1,0.920329234
NC_021863,NZ_CP023560,"Staphylococcus phage SA13, complete genome.",Staphylococcus aureus strain NMR08 chromosome,1,0.998188406
NC_009762,NZ_CP023560,"Staphylococcus prophage tp310-2, complete genome.",Staphylococcus aureus strain NMR08 chromosome,1,0.840841238
NC_021332,NZ_CP023560,"Staphylococcus phage StauST398-3, complete genome.",Staphylococcus aureus strain NMR08 chromosome,1,0.95552214
MH669016,NZ_CP023560,"Streptomyces phage TrvxScott, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.027949154
NC_026591,NZ_CP023560,"Mycobacterium phage Trike, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.054840999
NC_026583,NZ_CP023560,"Mycobacterium phage Alvin, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.050395677
NC_026584,NZ_CP023560,"Mycobacterium phage Minerva, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.281437274
NC_026585,NZ_CP023560,"Mycobacteriophage Estave1, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.211171331
NC_026588,NZ_CP023560,"Mycobacterium phage Squirty, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.139740287
NC_026589,NZ_CP023560,"Mycobacterium phage Sbash, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.061684373
NC_011269,NZ_CP023560,"Mycobacterium phage ScottMcG, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.066581744
MK450423,NZ_CP023560,"Mycobacterium phage Stubby, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.067833342
MK450422,NZ_CP023560,"Mycobacterium phage RoMag, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.071267347
MK524503,NZ_CP023560,"Mycobacterium phage Fancypants, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.227985347
MK450427,NZ_CP023560,"Mycobacterium phage Adlitam, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.117088958
NC_004066,NZ_CP023560,"Lactococcus phage ul36, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.513414331
MK450425,NZ_CP023560,"Mycobacterium phage Shelob, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.058886193
MK450424,NZ_CP023560,"Mycobacterium phage Melpomini, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.125097776
MH590593,NZ_CP023560,"Mycobacterium phage Rabinovish, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.037871768
MK450429,NZ_CP023560,"Mycobacterium phage Bipolarisk, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.061385709
MH590592,NZ_CP023560,"Mycobacterium phage Ryadel, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.046729375
KY549153,NZ_CP023560,"Rhodococcus phage AngryOrchard, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.166179155
MK524506,NZ_CP023560,"Mycobacterium phage Zeuska, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.087508489
MH590590,NZ_CP023560,"Microbacterium phage Schnapsidee, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.126114368
MF541405,NZ_CP023560,"Streptomyces phage Celeste, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.032785436
MH834613,NZ_CP023560,"Mycobacterium phage Fowlmouth, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.100772481
MH834612,NZ_CP023560,"Arthrobacter phage Faja, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.15711945
MH834615,NZ_CP023560,"Mycobacterium phage KandZ, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.185779885
MH834614,NZ_CP023560,"Arthrobacter phage Judy, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.114143489
MH834617,NZ_CP023560,"Mycobacterium phage Lizziana, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.175173161
MH834616,NZ_CP023560,"Arthrobacter phage Kepler, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.132878205
MH834619,NZ_CP023560,"Arthrobacter phage Maureen, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.121703504
MH697588,NZ_CP023560,"Mycobacterium phage Jaykayelowell, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.067321698
MH697589,NZ_CP023560,"Microbacterium phage Neferthena, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.075328964
MH697580,NZ_CP023560,"Gordonia phage Catfish, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.150504629
MH697581,NZ_CP023560,"Mycobacterium phage Crispicous1, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.095202005
MH697582,NZ_CP023560,"Mycobacterium phage Ejimix, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.323628029
MH697583,NZ_CP023560,"Mycobacterium phage EricMillard, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.149173755
MH697584,NZ_CP023560,"Mycobacterium phage FrenchFry, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.034290313
MH697585,NZ_CP023560,"Mycobacterium phage Gex, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.046856015
MH697586,NZ_CP023560,"Mycobacterium phage InigoMontoya, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.102304717
MH697587,NZ_CP023560,"Mycobacterium phage IPhane7, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.120827213
KT591076,NZ_CP023560,"Mycobacterium phage Weiss13, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.435516281
MK359300,NZ_CP023560,"Mycobacterium phage AFIS, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.025517003
MK359301,NZ_CP023560,"Mycobacterium phage Kingmustik0402, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.081466759
MK359302,NZ_CP023560,"Gordonia phage Sombrero, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.160579705
MK359303,NZ_CP023560,"Mycobacterium phage Shnickers, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.117088958
MK359304,NZ_CP023560,"Mycobacterium phage SpikeBT, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.067658229
MK359305,NZ_CP023560,"Mycobacterium phage Teardrop, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.103249355
MK359306,NZ_CP023560,"Mycobacterium phage Norm, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.117243102
MK359307,NZ_CP023560,"Mycobacterium phage Ochi17, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.172844343
MK359308,NZ_CP023560,"Mycobacterium phage Shaqnato, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.064414159
MG812486,NZ_CP023560,"Mycobacterium phage Acme, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.106357437
KY965064,NZ_CP023560,"Mycobacterium phage Pippy, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.125190472
KY965065,NZ_CP023560,"Mycobacterium phage Heffalump, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.07916515
NC_022753,NZ_CP023560,"Mycobacterium phage Fredward, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.068889882
MG812489,NZ_CP023560,"Mycobacterium phage Greg, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.11561399
KY965063,NZ_CP023560,"Mycobacterium phage PurpleHaze, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.019575023
NC_019530,NZ_CP023560,"Salmonella phage PhiSH19, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.181614178
KX458237,NZ_CP023560,"Mycobacterium phage Penny1, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.051383949
KX458236,NZ_CP023560,"Mycobacterium phage Wilbur, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.098264173
MG944223,NZ_CP023560,"Mycobacterium phage Trypo, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.044111699
MG944222,NZ_CP023560,"Microbacterium phage StingRay, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.059854459
MG944221,NZ_CP023560,"Mycobacterium phage Scowl, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.052394305
MG944220,NZ_CP023560,"Mycobacterium phage Ruotula, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.038604266
MG944225,NZ_CP023560,"Mycobacterium phage Xavier, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.040346652
MG944224,NZ_CP023560,"Mycobacterium phage Wander, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.082619957
NC_015720,NZ_CP023560,"Gordonia phage GTE2, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.09455883
JQ300538,NZ_CP023560,"Mycobacterium phage Spartacus, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.167010466
NC_023741,NZ_CP023560,"Mycobacterium phage Stinger, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.048359175
NC_023740,NZ_CP023560,"Mycobacterium phage JacAttac, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.042498796
NC_023742,NZ_CP023560,"Mycobacterium phage Akoma, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.016786021
NC_023745,NZ_CP023560,"Mycobacterium virus LHTSCC, complete genome",Staphylococcus aureus strain NMR08 chromosome,0,0.085651389
MH590590,CP019892,"Microbacterium phage Schnapsidee, complete genome",Microbacterium foliorum strain 122 genome,1,0.698347973
MH697589,CP019892,"Microbacterium phage Neferthena, complete genome",Microbacterium foliorum strain 122 genome,1,0.456006988
MG944222,CP019892,"Microbacterium phage StingRay, complete genome",Microbacterium foliorum strain 122 genome,1,0.70904333
MH183162,CP019892,"Microbacterium phage Hendrix, complete genome",Microbacterium foliorum strain 122 genome,1,0.785800281
MH047631,CP019892,"Microbacterium phage Triscuit, complete genome",Microbacterium foliorum strain 122 genome,1,0.761532752
MH153802,CP019892,"Microbacterium phage Gargoyle, complete genome",Microbacterium foliorum strain 122 genome,1,0.730849592
MH153805,CP019892,"Microbacterium phage Martin, complete genome",Microbacterium foliorum strain 122 genome,1,0.763617671
MH153806,CP019892,"Microbacterium phage Oats, complete genome",Microbacterium foliorum strain 122 genome,1,0.744954994
MG944218,CP019892,"Microbacterium phage Pikmin, complete genome",Microbacterium foliorum strain 122 genome,1,0.676513432
MG944219,CP019892,"Microbacterium phage PuppyEggo, complete genome",Microbacterium foliorum strain 122 genome,1,0.688944935
MH045554,CP019892,"Microbacterium phage Bandik, complete genome",Microbacterium foliorum strain 122 genome,1,0.780454755
MH727556,CP019892,"Microbacterium phage OneinaGillian, complete genome",Microbacterium foliorum strain 122 genome,1,0.882871974
MH045567,CP019892,"Microbacterium phage Elva, complete genome",Microbacterium foliorum strain 122 genome,1,0.692895444
MH045566,CP019892,"Microbacterium phage Didgeridoo, complete genome",Microbacterium foliorum strain 122 genome,1,0.711835114
MH045565,CP019892,"Microbacterium phage Antoinette, complete genome",Microbacterium foliorum strain 122 genome,1,0.694473036
MH045564,CP019892,"Microbacterium phage TeddyBear, complete genome",Microbacterium foliorum strain 122 genome,1,0.753853248
MH045562,CP019892,"Microbacterium phage Raptor, complete genome",Microbacterium foliorum strain 122 genome,1,0.737197724
MH045561,CP019892,"Microbacterium phage PaoPu, complete genome",Microbacterium foliorum strain 122 genome,1,0.525055764
MH045560,CP019892,"Microbacterium phage Nagem, complete genome",Microbacterium foliorum strain 122 genome,1,0.776671686
MH045568,CP019892,"Microbacterium phage Kieran, complete genome",Microbacterium foliorum strain 122 genome,1,0.553775159
MK524502,CP019892,"Microbacterium phage TimoTea, complete genome",Microbacterium foliorum strain 122 genome,1,0.581026064
MH153813,CP019892,"Microbacterium phage Squash, complete genome",Microbacterium foliorum strain 122 genome,1,0.952604403
MH153811,CP019892,"Microbacterium phage Teagan, complete genome",Microbacterium foliorum strain 122 genome,1,0.77293464
MH045558,CP019892,"Microbacterium phage Dave, complete genome",Microbacterium foliorum strain 122 genome,1,0.712842111
MH045559,CP019892,"Microbacterium phage Etna, complete genome",Microbacterium foliorum strain 122 genome,1,0.650935275
MG962367,CP019892,"Microbacterium phage Gelo, complete genome",Microbacterium foliorum strain 122 genome,1,0.700753424
MG962360,CP019892,"Microbacterium phage AlexAdler, complete genome",Microbacterium foliorum strain 122 genome,1,0.69401147
MH045557,CP019892,"Microbacterium phage BurtonThePup, complete genome",Microbacterium foliorum strain 122 genome,1,0.580355912
MH576963,CP019892,"Microbacterium phage Scamander, complete genome",Microbacterium foliorum strain 122 genome,1,0.55204489
MH590606,CP019892,"Microbacterium phage Andromedas, complete genome",Microbacterium foliorum strain 122 genome,1,0.66442409
MH590600,CP019892,"Microbacterium phage KaiHaiDragon, complete genome",Microbacterium foliorum strain 122 genome,1,0.724218185
MH271321,CP019892,"Microbacterium phage Quhwah, complete genome",Microbacterium foliorum strain 122 genome,1,0.825812163
MH371111,CP019892,"Microbacterium phage Quaker, complete genome",Microbacterium foliorum strain 122 genome,1,0.545152582
MH371118,CP019892,"Microbacterium phage KayPaulus, complete genome",Microbacterium foliorum strain 122 genome,1,0.550548674
MG925352,CP019892,"Microbacterium phage Nattles, complete genome",Microbacterium foliorum strain 122 genome,1,0.709543258
MG839015,CP019892,"Microbacterium phage Aubergine, complete genome",Microbacterium foliorum strain 122 genome,1,0.773229346
MG839016,CP019892,"Microbacterium phage AxiPup, complete genome",Microbacterium foliorum strain 122 genome,1,0.696347713
MG839019,CP019892,"Microbacterium phage Hamlet, complete genome",Microbacterium foliorum strain 122 genome,1,0.621745021
MG839018,CP019892,"Microbacterium phage Espinosa, complete genome",Microbacterium foliorum strain 122 genome,1,0.759825795
MH371109,CP019892,"Microbacterium phage Lyell, complete genome",Microbacterium foliorum strain 122 genome,1,0.682572701
MG925345,CP019892,"Microbacterium phage Koji, complete genome",Microbacterium foliorum strain 122 genome,1,0.425558764
MG925347,CP019892,"Microbacterium phage Lucky3, complete genome",Microbacterium foliorum strain 122 genome,1,0.509203506
MG925343,CP019892,"Microbacterium phage Golden, complete genome",Microbacterium foliorum strain 122 genome,1,0.509203506
MH271301,CP019892,"Microbacterium phage Krampus, complete genome",Microbacterium foliorum strain 122 genome,1,0.501201336
MH271308,CP019892,"Microbacterium phage Percival, complete genome",Microbacterium foliorum strain 122 genome,1,0.281213705
MG839024,CP019892,"Microbacterium phage Peppino, complete genome",Microbacterium foliorum strain 122 genome,1,0.663982894
MG839022,CP019892,"Microbacterium phage Ludgate, complete genome",Microbacterium foliorum strain 122 genome,1,0.724868525
MG839023,CP019892,"Microbacterium phage Peep, complete genome",Microbacterium foliorum strain 122 genome,1,0.712842111
MG839021,CP019892,"Microbacterium phage Knox, complete genome",Microbacterium foliorum strain 122 genome,1,0.722936443
MG839028,CP019892,"Microbacterium phage Tenda, complete genome",Microbacterium foliorum strain 122 genome,1,0.752919287
MG839029,CP019892,"Microbacterium phage Ilzat, complete genome",Microbacterium foliorum strain 122 genome,1,0.715187874
MK308637,CP019892,"Microbacterium phage Schubert, complete genome",Microbacterium foliorum strain 122 genome,1,0.737336388
MH651181,CP019892,"Microbacterium phage Minima, complete genome",Microbacterium foliorum strain 122 genome,1,0.525055764
MG839030,CP019892,"Microbacterium phage Balsa, complete genome",Microbacterium foliorum strain 122 genome,1,0.627491053
MH371124,CP019892,"Microbacterium phage VitulaEligans, complete genome",Microbacterium foliorum strain 122 genome,1,0.564758786
MG944216,CP019892,"Microbacterium phage Pajaza, complete genome",Microbacterium foliorum strain 122 genome,1,0.666232165
MH509447,CP019892,"Microbacterium phage Eden, complete genome",Microbacterium foliorum strain 122 genome,1,0.76617097
MH834599,CP019892,"Microbacterium phage Bernstein, complete genome",Microbacterium foliorum strain 122 genome,1,0.723362233
MH834596,CP019892,"Microbacterium phage Armstrong, complete genome",Microbacterium foliorum strain 122 genome,1,0.676075627
MH045563,CP019892,"Microbacterium phage Robinson, complete genome",Microbacterium foliorum strain 122 genome,1,0.724356735
MH271292,CP019892,"Microbacterium phage AnnaSerena, complete genome",Microbacterium foliorum strain 122 genome,1,0.815475295
MH479922,CP019892,"Microbacterium phage Redfield, complete genome",Microbacterium foliorum strain 122 genome,1,0.660500751
MG839026,CP019892,"Microbacterium phage Superfresh, complete genome",Microbacterium foliorum strain 122 genome,1,0.713542566
MG839027,CP019892,"Microbacterium phage Eleri, complete genome",Microbacterium foliorum strain 122 genome,1,0.669198019
MG839025,CP019892,"Microbacterium phage Raccoon, complete genome",Microbacterium foliorum strain 122 genome,1,0.639751364
MG839020,CP019892,"Microbacterium phage Kale, complete genome",Microbacterium foliorum strain 122 genome,1,0.75571776
MH834626,CP019892,"Microbacterium phage Rollins, complete genome",Microbacterium foliorum strain 122 genome,1,0.723362233
MH779512,CP019892,"Microbacterium phage Miaurora, complete genome",Microbacterium foliorum strain 122 genome,1,0.573496177
MH399783,CP019892,"Microbacterium phage Noelani, complete genome",Microbacterium foliorum strain 122 genome,1,0.519849844
MG670586,CP019892,"Microbacterium phage Dismas, complete genome",Microbacterium foliorum strain 122 genome,1,0.533783391
MK016495,CP019892,"Microbacterium phage Goodman, complete genome",Microbacterium foliorum strain 122 genome,1,0.701602132
MH513981,CP019892,"Microbacterium phage Papafritta, complete genome",Microbacterium foliorum strain 122 genome,1,0.714209575
MH513982,CP019892,"Microbacterium phage Sansa, complete genome",Microbacterium foliorum strain 122 genome,1,0.707079964
MH153799,CP019892,"Microbacterium phage Appa, complete genome",Microbacterium foliorum strain 122 genome,1,0.450575309
NC_024369,CP019892,"Vibrio phage X29, complete genome",Microbacterium foliorum strain 122 genome,0,0.148308058
NC_027988,CP019892,"Citrobacter phage CVT22, complete genome",Microbacterium foliorum strain 122 genome,0,0.041978319
NC_004066,CP019892,"Lactococcus phage ul36, complete genome",Microbacterium foliorum strain 122 genome,0,0.019679769
NC_019530,CP019892,"Salmonella phage PhiSH19, complete genome",Microbacterium foliorum strain 122 genome,0,0.19535739
KX458237,CP019892,"Mycobacterium phage Penny1, complete genome",Microbacterium foliorum strain 122 genome,0,0.748911116
NC_016565,CP019892,"Staphylococcus phage S24-1, complete genome",Microbacterium foliorum strain 122 genome,0,0.107544102
NC_027357,CP002815,"Propionibacterium phage PHL025M00, complete genome","Propionibacterium acnes 6609, complete genome",1,0.670288197
NC_027354,CP002815,"Propionibacterium phage PHL301M00, complete genome","Propionibacterium acnes 6609, complete genome",1,0.776685579
NC_027386,CP002815,"Propionibacterium phage PHL152M00, complete genome","Propionibacterium acnes 6609, complete genome",1,0.683611427
NC_031084,CP002815,"Propionibacterium phage BruceLethal, complete genome","Propionibacterium acnes 6609, complete genome",1,0.816106658
NC_022342,CP002815,"Propionibacterium phage PHL111M01, complete genome","Propionibacterium acnes 6609, complete genome",1,0.739596639
NC_022340,CP002815,"Propionibacterium phage PHL114L00, complete genome","Propionibacterium acnes 6609, complete genome",1,0.713110929
KR337648,CP002815,"Propionibacterium phage SKKY, complete genome","Propionibacterium acnes 6609, complete genome",1,0.710306275
KR337649,CP002815,"Propionibacterium phage Keiki, complete genome","Propionibacterium acnes 6609, complete genome",1,0.690490752
KR337643,CP002815,"Propionibacterium phage MrAK, complete genome","Propionibacterium acnes 6609, complete genome",1,0.804577418
KR337646,CP002815,"Propionibacterium phage Wizzo, complete genome","Propionibacterium acnes 6609, complete genome",1,0.628216796
KR337647,CP002815,"Propionibacterium phage Solid, complete genome","Propionibacterium acnes 6609, complete genome",1,0.74191209
KR337644,CP002815,"Propionibacterium phage Procrass1, complete genome","Propionibacterium acnes 6609, complete genome",1,0.708465144
KR337645,CP002815,"Propionibacterium phage Kubed, complete genome","Propionibacterium acnes 6609, complete genome",1,0.68845405
MF919505,CP002815,"Propionibacterium phage DrParker, complete genome","Propionibacterium acnes 6609, complete genome",1,0.730516771
NC_027623,CP002815,"Propionibacterium phage Pirate, complete genome","Propionibacterium acnes 6609, complete genome",1,0.718507916
NC_027628,CP002815,"Propionibacterium phage Lauchelly, complete genome","Propionibacterium acnes 6609, complete genome",1,0.767274395
NC_027629,CP002815,"Propionibacterium phage Attacne, complete genome","Propionibacterium acnes 6609, complete genome",1,0.819608264
NC_027362,CP002815,"Propionibacterium phage PHL116M00, complete genome","Propionibacterium acnes 6609, complete genome",1,0.755872575
NC_022337,CP002815,"Propionibacterium phage PHL071N05, complete genome","Propionibacterium acnes 6609, complete genome",1,0.771637612
NC_022336,CP002815,"Propionibacterium phage PHL010M04, complete genome","Propionibacterium acnes 6609, complete genome",1,0.871126165
NC_022338,CP002815,"Propionibacterium phage PHL060L00, complete genome","Propionibacterium acnes 6609, complete genome",1,0.814759503
NC_031119,CP002815,"Propionibacterium phage Enoki, complete genome","Propionibacterium acnes 6609, complete genome",1,0.751348054
NC_018851,CP002815,"Propionibacterium phage ATCC29399B_C, complete genome","Propionibacterium acnes 6609, complete genome",1,0.692188484
MF919533,CP002815,"Propionibacterium phage Supernova, complete genome","Propionibacterium acnes 6609, complete genome",1,0.839134029
NC_028967,CP002815,"Propionibacterium phage PAC1, complete genome","Propionibacterium acnes 6609, complete genome",1,0.744370116
NC_009541,CP002815,"Propionibacterium phage PA6, complete genome","Propionibacterium acnes 6609, complete genome",1,0.718114087
KR337654,CP002815,"Propionibacterium phage Ouroboros, complete genome","Propionibacterium acnes 6609, complete genome",1,0.761363773
NC_027295,CP002815,"Propionibacterium phage PHL199M00, complete genome","Propionibacterium acnes 6609, complete genome",1,0.786714263
NC_027294,CP002815,"Propionibacterium phage PHL150M00, complete genome","Propionibacterium acnes 6609, complete genome",1,0.727617008
NC_015454,CP002815,"Propionibacterium phage PAD20 endogenous virus, complete genome","Propionibacterium acnes 6609, complete genome",1,0.719901534
NC_027373,CP002815,"Propionibacterium phage PHL030N00, complete genome","Propionibacterium acnes 6609, complete genome",1,0.740721483
MF919491,CP002815,"Propionibacterium phage Aquarius, complete genome","Propionibacterium acnes 6609, complete genome",1,0.711643902
NC_018840,CP002815,"Propionibacterium phage P100_1, complete genome","Propionibacterium acnes 6609, complete genome",1,0.836761734
NC_018841,CP002815,"Propionibacterium phage P101A, complete genome","Propionibacterium acnes 6609, complete genome",1,0.766107274
NC_018842,CP002815,"Propionibacterium phage P1.1, complete genome","Propionibacterium acnes 6609, complete genome",1,0.761575038
NC_018849,CP002815,"Propionibacterium phage P105, complete genome","Propionibacterium acnes 6609, complete genome",1,0.761612023
NC_027333,CP002815,"Propionibacterium phage PHL070N00, complete genome","Propionibacterium acnes 6609, complete genome",1,0.747551825
MF919522,CP002815,"Propionibacterium phage MEAK, complete genome","Propionibacterium acnes 6609, complete genome",1,0.77885714
KR347355,CP002815,"Propionibacterium phage QueenBey, complete genome","Propionibacterium acnes 6609, complete genome",1,0.706996685
KR347354,CP002815,"Propionibacterium phage Moyashi, complete genome","Propionibacterium acnes 6609, complete genome",1,0.668106882
NC_028694,CP002815,"Propionibacterium phage PA1-14, complete genome","Propionibacterium acnes 6609, complete genome",1,0.705461448
NC_018838,CP002815,"Propionibacterium phage P100_A, complete genome","Propionibacterium acnes 6609, complete genome",1,0.800907784
NC_018834,CP002815,"Propionibacterium phage P9.1, complete genome","Propionibacterium acnes 6609, complete genome",1,0.789128006
NC_018839,CP002815,"Propionibacterium phage P14.4, complete genome","Propionibacterium acnes 6609, complete genome",1,0.716862963
MF919516,CP002815,"Propionibacterium phage LilBandit, complete genome","Propionibacterium acnes 6609, complete genome",1,0.717381455
MF919515,CP002815,"Propionibacterium phage Leviosa, complete genome","Propionibacterium acnes 6609, complete genome",1,0.802141703
NC_022339,CP002815,"Propionibacterium phage PHL037M02, complete genome.","Propionibacterium acnes 6609, complete genome",1,0.792955114
NC_005083,CP002815,"Vibrio phage KVP40, complete genome.","Propionibacterium acnes 6609, complete genome",0,0.565368733
NC_010808,CP002815,"Staphylococcus phage phiMR25, complete genome","Propionibacterium acnes 6609, complete genome",0,0.020226708
NC_024216,CP002815,"Bacillus phage CAM003, complete genome","Propionibacterium acnes 6609, complete genome",0,0.215030362
NC_020414,CP030026,"Enterobacteria phage UAB_Phi78, complete genome",Salmonella enterica subsp. diarizonae serovar 59:z10:- strain SA20051472 chromosome,1,0.389293754
NC_020416,CP030026,"Salmonella phage S16, complete genome",Salmonella enterica subsp. diarizonae serovar 59:z10:- strain SA20051472 chromosome,1,0.639390439
NC_031228,CP030026,"Salmonella phage BP12C, complete genome",Salmonella enterica subsp. diarizonae serovar 59:z10:- strain SA20051472 chromosome,1,0.5191496
NC_031045,CP030026,"Salmonella phage GG32, complete genome",Salmonella enterica subsp. diarizonae serovar 59:z10:- strain SA20051472 chromosome,1,0.546913058
NC_018279,CP030026,"Salmonella phage vB_SosS_Oslo, complete genome",Salmonella enterica subsp. diarizonae serovar 59:z10:- strain SA20051472 chromosome,1,0.776746746
NC_031129,CP030026,"Salmonella phage SJ46, complete genome",Salmonella enterica subsp. diarizonae serovar 59:z10:- strain SA20051472 chromosome,1,0.788685468
NC_015296,CP030026,"Salmonella phage Vi01, complete genome",Salmonella enterica subsp. diarizonae serovar 59:z10:- strain SA20051472 chromosome,1,0.401140066
NC_031930,CP030026,"Salmonella phage 118970_sal1, complete genome",Salmonella enterica subsp. diarizonae serovar 59:z10:- strain SA20051472 chromosome,1,0.531961868
NC_031933,CP030026,"Salmonella phage 118970_sal2, complete genome",Salmonella enterica subsp. diarizonae serovar 59:z10:- strain SA20051472 chromosome,1,0.49519953
NC_017985,CP030026,"Salmonella phage SPN9CC, complete genome",Salmonella enterica subsp. diarizonae serovar 59:z10:- strain SA20051472 chromosome,1,0.870785365
NC_031925,CP030026,"Salmonella phage BPS11Q3, complete genome",Salmonella enterica subsp. diarizonae serovar 59:z10:- strain SA20051472 chromosome,1,0.573970558
NC_018843,CP030026,"Salmonella phage SSU5, complete genome",Salmonella enterica subsp. diarizonae serovar 59:z10:- strain SA20051472 chromosome,1,0.65791905
NC_016763,CP030026,"Salmonella phage SE2, complete genome",Salmonella enterica subsp. diarizonae serovar 59:z10:- strain SA20051472 chromosome,1,0.526988331
NC_016073,CP030026,"Salmonella phage SFP10, complete genome",Salmonella enterica subsp. diarizonae serovar 59:z10:- strain SA20051472 chromosome,1,0.638466125
NC_005340,CP030026,"Enterobacteria phage PsP3, complete genome",Salmonella enterica subsp. diarizonae serovar 59:z10:- strain SA20051472 chromosome,1,0.497029319
NC_028754,CP030026,"Salmonella phage Shivani, complete genome",Salmonella enterica subsp. diarizonae serovar 59:z10:- strain SA20051472 chromosome,1,0.516858622
NC_005282,CP030026,"Enterobacteria phage Felix 01, complete genome",Salmonella enterica subsp. diarizonae serovar 59:z10:- strain SA20051472 chromosome,1,0.438596257
NC_027360,CP030026,"Enterobacteriaphage UAB_Phi87, complete genome",Salmonella enterica subsp. diarizonae serovar 59:z10:- strain SA20051472 chromosome,1,0.679620495
