ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,type
GO:0055130,D-alanine catabolic process,1/2521,13/26361,0.729391848116335,0.9765348308666859,0.9504491345118772,gene=dadA_1,1,biological_process
GO:0097588,archaeal or bacterial-type flagellum-dependent cell motility,1/2521,13/26361,0.729391848116335,0.9765348308666859,0.9504491345118772,gene=fliO,1,biological_process
GO:1901848,nicotinate catabolic process,1/2521,13/26361,0.729391848116335,0.9765348308666859,0.9504491345118772,gene=ndhS_2,1,biological_process
GO:0005759,mitochondrial matrix,4/2521,51/26361,0.731461076711043,0.9765348308666859,0.9504491345118772,gene=scpA_3/gene=paaF_5/gene=acsA_2/gene=cfiB_3,4,cellular_component
GO:0009408,response to heat,4/2521,51/26361,0.731461076711043,0.9765348308666859,0.9504491345118772,gene=dnaJ_3/gene=blc/gene=yoeB/gene=dnaJ,4,biological_process
GO:0005304,L-valine transmembrane transporter activity,5/2521,63/26361,0.73208362497821,0.9765348308666859,0.9504491345118772,gene=lptB_3/gene=artM_1/gene=livH_4/gene=lptB_1/gene=livH,5,molecular_function
GO:0015188,L-isoleucine transmembrane transporter activity,5/2521,63/26361,0.73208362497821,0.9765348308666859,0.9504491345118772,gene=lptB_3/gene=artM_1/gene=livH_4/gene=lptB_1/gene=livH,5,molecular_function
GO:0015299,solute:proton antiporter activity,3/2521,39/26361,0.73421748211007,0.9765348308666859,0.9504491345118772,gene=gerN/gene=yhaU/gene=nhaK,3,molecular_function
GO:0016655,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",3/2521,39/26361,0.73421748211007,0.9765348308666859,0.9504491345118772,gene=nuoH/gene=ptlF/gene=nqrE_2,3,molecular_function
GO:0034220,ion transmembrane transport,3/2521,39/26361,0.73421748211007,0.9765348308666859,0.9504491345118772,gene=pacL/gene=ompD/gene=psaB_2,3,biological_process
GO:0004519,endonuclease activity,11/2521,133/26361,0.736597086520965,0.9765348308666859,0.9504491345118772,gene=pemK/gene=wapA_2/gene=pys2/gene=xerC_1/gene=hicA/gene=vapC_5/gene=mutS2/gene=nucH/gene=sbcC/gene=fpg2_2/gene=bcgIA,11,molecular_function
GO:0004364,glutathione transferase activity,2/2521,27/26361,0.744683183198384,0.9765348308666859,0.9504491345118772,gene=gstB_6/gene=gstB_1,2,molecular_function
GO:0005789,endoplasmic reticulum membrane,2/2521,27/26361,0.744683183198384,0.9765348308666859,0.9504491345118772,gene=ydfG/gene=hapE,2,cellular_component
GO:0008299,isoprenoid biosynthetic process,2/2521,27/26361,0.744683183198384,0.9765348308666859,0.9504491345118772,gene=ispB/gene=mvaA,2,biological_process
GO:0015295,solute:proton symporter activity,2/2521,27/26361,0.744683183198384,0.9765348308666859,0.9504491345118772,gene=plaP/gene=yhdG_3,2,molecular_function
GO:0015190,L-leucine transmembrane transporter activity,5/2521,64/26361,0.744751278362912,0.9765348308666859,0.9504491345118772,gene=lptB_3/gene=artM_1/gene=livH_4/gene=lptB_1/gene=livH,5,molecular_function
GO:0006012,galactose metabolic process,4/2521,52/26361,0.745451213743535,0.9765348308666859,0.9504491345118772,gene=wbgU/gene=rbsR_1/gene=ccpA/gene=fdh,4,biological_process
GO:0015658,branched-chain amino acid transmembrane transporter activity,4/2521,52/26361,0.745451213743535,0.9765348308666859,0.9504491345118772,gene=livF_1/gene=lptB_3/gene=livF_2/gene=livH_4,4,molecular_function
GO:0017004,cytochrome complex assembly,4/2521,52/26361,0.745451213743535,0.9765348308666859,0.9504491345118772,gene=ccmC_1/gene=bcpB/gene=ccsB_1/gene=ccmB,4,biological_process
GO:0019350,teichoic acid biosynthetic process,3/2521,40/26361,0.7499425992469669,0.9765348308666859,0.9504491345118772,gene=mnaA_1/gene=tagO/gene=tarF,3,biological_process
GO:0030430,host cell cytoplasm,3/2521,40/26361,0.7499425992469669,0.9765348308666859,0.9504491345118772,gene=hin_1/gene=steC/gene=hin_2,3,cellular_component
GO:0004252,serine-type endopeptidase activity,21/2521,248/26361,0.7527146878585409,0.9765348308666859,0.9504491345118772,gene=lon/gene=ctpA/gene=clpP_1/gene=clpP_4/gene=degQ/gene=dpp5_3/gene=mycP1/gene=hhoA/protein=Trypsin/gene=lepB/gene=ptrB_1/gene=clpP_2/gene=sipT/gene=spsB_1/gene=mepA_2/gene=clpP1_2/gene=ctpB_1/gene=chiA1_1/gene=isp/gene=sprD_1/gene=apr,21,molecular_function
GO:0005985,sucrose metabolic process,1/2521,14/26361,0.7552838760083459,0.9765348308666859,0.9504491345118772,gene=scrB,1,biological_process
GO:0006000,fructose metabolic process,1/2521,14/26361,0.7552838760083459,0.9765348308666859,0.9504491345118772,gene=fsaA,1,biological_process
GO:0008047,enzyme activator activity,1/2521,14/26361,0.7552838760083459,0.9765348308666859,0.9504491345118772,gene=ptsH_1,1,molecular_function
GO:0008375,acetylglucosaminyltransferase activity,1/2521,14/26361,0.7552838760083459,0.9765348308666859,0.9504491345118772,gene=pimB,1,molecular_function
GO:0009395,phospholipid catabolic process,1/2521,14/26361,0.7552838760083459,0.9765348308666859,0.9504491345118772,gene=pgpC_2,1,biological_process
GO:0015451,decarboxylation-driven active transmembrane transporter activity,1/2521,14/26361,0.7552838760083459,0.9765348308666859,0.9504491345118772,gene=gcdB_2,1,molecular_function
GO:0015556,C4-dicarboxylate transmembrane transporter activity,1/2521,14/26361,0.7552838760083459,0.9765348308666859,0.9504491345118772,gene=dcuA_2,1,molecular_function
GO:0015757,galactose transmembrane transport,1/2521,14/26361,0.7552838760083459,0.9765348308666859,0.9504491345118772,gene=mglA,1,biological_process
GO:0016743,carboxyl- or carbamoyltransferase activity,1/2521,14/26361,0.7552838760083459,0.9765348308666859,0.9504491345118772,gene=cmoA,1,molecular_function
GO:0016879,"ligase activity, forming carbon-nitrogen bonds",1/2521,14/26361,0.7552838760083459,0.9765348308666859,0.9504491345118772,gene=tilS_3,1,molecular_function
GO:0019477,L-lysine catabolic process,1/2521,14/26361,0.7552838760083459,0.9765348308666859,0.9504491345118772,gene=davD_2,1,biological_process
GO:0019647,formaldehyde assimilation via ribulose monophosphate cycle,1/2521,14/26361,0.7552838760083459,0.9765348308666859,0.9504491345118772,gene=rmpB,1,biological_process
GO:0031469,bacterial microcompartment,1/2521,14/26361,0.7552838760083459,0.9765348308666859,0.9504491345118772,gene=eutN,1,cellular_component
GO:0032549,ribonucleoside binding,1/2521,14/26361,0.7552838760083459,0.9765348308666859,0.9504491345118772,gene=rpoB,1,molecular_function
GO:0036200,3-ketosteroid 9-alpha-monooxygenase activity,1/2521,14/26361,0.7552838760083459,0.9765348308666859,0.9504491345118772,gene=kshB_2,1,molecular_function
GO:0036424,L-phosphoserine phosphatase activity,1/2521,14/26361,0.7552838760083459,0.9765348308666859,0.9504491345118772,gene=pspA_2,1,molecular_function
GO:0042355,L-fucose catabolic process,1/2521,14/26361,0.7552838760083459,0.9765348308666859,0.9504491345118772,gene=fucI_1,1,biological_process
GO:0043726,5-amino-6-(5-phosphoribitylamino)uracil phosphatase activity,1/2521,14/26361,0.7552838760083459,0.9765348308666859,0.9504491345118772,gene=ybjI,1,molecular_function
GO:0047804,cysteine-S-conjugate beta-lyase activity,1/2521,14/26361,0.7552838760083459,0.9765348308666859,0.9504491345118772,gene=patB,1,molecular_function
GO:0048029,monosaccharide binding,1/2521,14/26361,0.7552838760083459,0.9765348308666859,0.9504491345118772,gene=rbsD,1,molecular_function
GO:0050270,S-adenosylhomocysteine deaminase activity,1/2521,14/26361,0.7552838760083459,0.9765348308666859,0.9504491345118772,gene=atzA,1,molecular_function
GO:0051144,propanediol catabolic process,1/2521,14/26361,0.7552838760083459,0.9765348308666859,0.9504491345118772,gene=pduE,1,biological_process
GO:0051260,protein homooligomerization,1/2521,14/26361,0.7552838760083459,0.9765348308666859,0.9504491345118772,gene=mexA,1,biological_process
GO:0071897,DNA biosynthetic process,1/2521,14/26361,0.7552838760083459,0.9765348308666859,0.9504491345118772,gene=ligD_1,1,biological_process
GO:0090614,5'-methylthioadenosine deaminase activity,1/2521,14/26361,0.7552838760083459,0.9765348308666859,0.9504491345118772,gene=atzA,1,molecular_function
GO:0140581,P-type monovalent copper transporter activity,1/2521,14/26361,0.7552838760083459,0.9765348308666859,0.9504491345118772,gene=ctpA_1,1,molecular_function
GO:0004568,chitinase activity,2/2521,28/26361,0.762782993671183,0.9765348308666859,0.9504491345118772,gene=chiA1/gene=chiA,2,molecular_function
GO:0006542,glutamine biosynthetic process,2/2521,28/26361,0.762782993671183,0.9765348308666859,0.9504491345118772,gene=puuA/gene=puuA_3,2,biological_process
GO:0006829,zinc ion transport,2/2521,28/26361,0.762782993671183,0.9765348308666859,0.9504491345118772,gene=znuA/gene=fhuA_3,2,biological_process
GO:0008410,CoA-transferase activity,2/2521,28/26361,0.762782993671183,0.9765348308666859,0.9504491345118772,gene=carA_2/gene=scoA,2,molecular_function
GO:0008863,formate dehydrogenase (NAD+) activity,2/2521,28/26361,0.762782993671183,0.9765348308666859,0.9504491345118772,gene=fdhF_4/gene=fdnG-3_1,2,molecular_function
GO:0016114,terpenoid biosynthetic process,2/2521,28/26361,0.762782993671183,0.9765348308666859,0.9504491345118772,gene=ispE/gene=ispH1,2,biological_process
GO:0018104,peptidoglycan-protein cross-linking,2/2521,28/26361,0.762782993671183,0.9765348308666859,0.9504491345118772,gene=erfK_1/gene=ynhG_1,2,biological_process
GO:0004565,beta-galactosidase activity,3/2521,41/26361,0.764911833866896,0.9765348308666859,0.9504491345118772,gene=lacZ_2/gene=lacZ/gene=bga,3,molecular_function
GO:0006397,mRNA processing,3/2521,41/26361,0.764911833866896,0.9765348308666859,0.9504491345118772,gene=rnjA/gene=rnc/gene=rnjB,3,biological_process
GO:0008706,6-phospho-beta-glucosidase activity,3/2521,41/26361,0.764911833866896,0.9765348308666859,0.9504491345118772,gene=bglA_2/gene=bglA_4/gene=bglA_3,3,molecular_function
GO:0009228,thiamine biosynthetic process,3/2521,41/26361,0.764911833866896,0.9765348308666859,0.9504491345118772,gene=thiE_2/gene=thiC_1/gene=hcnC,3,biological_process
GO:0103047,methyl beta-D-glucoside 6-phosphate glucohydrolase activity,3/2521,41/26361,0.764911833866896,0.9765348308666859,0.9504491345118772,gene=bglA_2/gene=bglA_4/gene=bglA_3,3,molecular_function
GO:0030145,manganese ion binding,12/2521,148/26361,0.766382772171265,0.9765348308666859,0.9504491345118772,gene=speB/gene=glpX/gene=sodF1/gene=nudL/gene=tagO/gene=gpmI_2/gene=fucI_1/gene=yggF/gene=deoB/gene=wecA_2/gene=pepA_1/gene=suhB_2,12,molecular_function
GO:0000917,division septum assembly,5/2521,66/26361,0.768745473557653,0.9765348308666859,0.9504491345118772,gene=ftsZ_1/gene=engB/protein=Muramidase-2/gene=noc/gene=spo0C_3,5,biological_process
GO:0016757,glycosyltransferase activity,18/2521,217/26361,0.7705307645899799,0.9765348308666859,0.9504491345118772,gene=cbpA_2/gene=kfoC/gene=bshA_3/gene=bshA_1/gene=wfgD/gene=erfK_1/gene=epsH_2/gene=bshA_2/gene=cotSA_2/gene=mshA/gene=tagO/gene=icaA/gene=rfbV/gene=pglJ_2/gene=epsJ_2/gene=wecA_2/gene=ynhG_1/gene=glgM_1,18,molecular_function
GO:0006979,response to oxidative stress,10/2521,126/26361,0.7757726963534871,0.9765348308666859,0.9504491345118772,gene=ohrB/gene=ftnA/gene=sufD/gene=ahpC_1/gene=ubiH/gene=katG/gene=katA/gene=katG2/gene=cynR_1/gene=bsaA_2,10,biological_process
GO:0001407,glycerophosphodiester transmembrane transport,1/2521,15/26361,0.778699420418828,0.9765348308666859,0.9504491345118772,gene=ugpC,1,biological_process
GO:0004121,cystathionine beta-lyase activity,1/2521,15/26361,0.778699420418828,0.9765348308666859,0.9504491345118772,gene=patB,1,molecular_function
GO:0004475,mannose-1-phosphate guanylyltransferase activity,1/2521,15/26361,0.778699420418828,0.9765348308666859,0.9504491345118772,gene=manC1_1,1,molecular_function
GO:0005980,glycogen catabolic process,1/2521,15/26361,0.778699420418828,0.9765348308666859,0.9504491345118772,gene=glgX_1,1,biological_process
GO:0006081,cellular aldehyde metabolic process,1/2521,15/26361,0.778699420418828,0.9765348308666859,0.9504491345118772,gene=betB_2,1,biological_process
GO:0006116,NADH oxidation,1/2521,15/26361,0.778699420418828,0.9765348308666859,0.9504491345118772,gene=ndbB,1,biological_process
GO:0008691,3-hydroxybutyryl-CoA dehydrogenase activity,1/2521,15/26361,0.778699420418828,0.9765348308666859,0.9504491345118772,gene=mmgB,1,molecular_function
GO:0009274,peptidoglycan-based cell wall,1/2521,15/26361,0.778699420418828,0.9765348308666859,0.9504491345118772,gene=fpg2_2,1,cellular_component
GO:0009941,chloroplast envelope,1/2521,15/26361,0.778699420418828,0.9765348308666859,0.9504491345118772,gene=blc,1,cellular_component
GO:0010106,cellular response to iron ion starvation,1/2521,15/26361,0.778699420418828,0.9765348308666859,0.9504491345118772,gene=dpgD_1,1,biological_process
GO:0015184,L-cystine transmembrane transporter activity,1/2521,15/26361,0.778699420418828,0.9765348308666859,0.9504491345118772,gene=tcyP_1,1,molecular_function
GO:0015721,bile acid and bile salt transport,1/2521,15/26361,0.778699420418828,0.9765348308666859,0.9504491345118772,gene=acrE_2,1,biological_process
GO:0015811,L-cystine transport,1/2521,15/26361,0.778699420418828,0.9765348308666859,0.9504491345118772,gene=tcyP_1,1,biological_process
GO:0015920,lipopolysaccharide transport,1/2521,15/26361,0.778699420418828,0.9765348308666859,0.9504491345118772,gene=lptD_1,1,biological_process
GO:0033748,hydrogenase (acceptor) activity,1/2521,15/26361,0.778699420418828,0.9765348308666859,0.9504491345118772,gene=hyaA,1,molecular_function
GO:0034081,polyketide synthase complex,1/2521,15/26361,0.778699420418828,0.9765348308666859,0.9504491345118772,gene=ppsB_2,1,cellular_component
GO:0043215,daunorubicin transport,1/2521,15/26361,0.778699420418828,0.9765348308666859,0.9504491345118772,gene=drrA_8,1,biological_process
GO:0046854,phosphatidylinositol phosphate biosynthetic process,1/2521,15/26361,0.778699420418828,0.9765348308666859,0.9504491345118772,gene=suhB_2,1,biological_process
GO:0047355,CDP-glycerol glycerophosphotransferase activity,1/2521,15/26361,0.778699420418828,0.9765348308666859,0.9504491345118772,gene=tarF,1,molecular_function
GO:0047569,3-oxoadipate CoA-transferase activity,1/2521,15/26361,0.778699420418828,0.9765348308666859,0.9504491345118772,gene=pcaJ,1,molecular_function
GO:0051920,peroxiredoxin activity,1/2521,15/26361,0.778699420418828,0.9765348308666859,0.9504491345118772,gene=ahpC_1,1,molecular_function
GO:0070301,cellular response to hydrogen peroxide,1/2521,15/26361,0.778699420418828,0.9765348308666859,0.9504491345118772,gene=dpgD_1,1,biological_process
GO:0070967,coenzyme F420 binding,1/2521,15/26361,0.778699420418828,0.9765348308666859,0.9504491345118772,gene=fgd1,1,molecular_function
GO:1900753,doxorubicin transport,1/2521,15/26361,0.778699420418828,0.9765348308666859,0.9504491345118772,gene=drrA_8,1,biological_process
GO:0004332,fructose-bisphosphate aldolase activity,2/2521,29/26361,0.779757623202047,0.9765348308666859,0.9504491345118772,gene=fda/gene=gatY_5,2,molecular_function
GO:0004356,glutamate-ammonia ligase activity,2/2521,29/26361,0.779757623202047,0.9765348308666859,0.9504491345118772,gene=puuA/gene=puuA_3,2,molecular_function
GO:0004540,ribonuclease activity,2/2521,29/26361,0.779757623202047,0.9765348308666859,0.9504491345118772,protein=Ribonuclease/gene=vapC_5,2,molecular_function
GO:0006396,RNA processing,2/2521,29/26361,0.779757623202047,0.9765348308666859,0.9504491345118772,gene=rtcB_2/gene=rtcB,2,biological_process
GO:0015685,ferric-enterobactin import into cell,2/2521,29/26361,0.779757623202047,0.9765348308666859,0.9504491345118772,gene=yfiZ_1/gene=fepG_2,2,biological_process
GO:0019301,rhamnose catabolic process,2/2521,29/26361,0.779757623202047,0.9765348308666859,0.9504491345118772,gene=rhaB_2/gene=rhaD,2,biological_process
GO:0030497,fatty acid elongation,2/2521,29/26361,0.779757623202047,0.9765348308666859,0.9504491345118772,gene=bacC/gene=actIII,2,biological_process
GO:0031409,pigment binding,2/2521,29/26361,0.779757623202047,0.9765348308666859,0.9504491345118772,gene=afsR_10/gene=embR,2,molecular_function
GO:0005777,peroxisome,5/2521,67/26361,0.7800806201323721,0.9765348308666859,0.9504491345118772,gene=dpgD_1/gene=lldD_1/gene=bbsG_3/gene=uao_1/gene=nemA_2,5,cellular_component
GO:0052689,carboxylic ester hydrolase activity,5/2521,67/26361,0.7800806201323721,0.9765348308666859,0.9504491345118772,gene=besA_1/gene=yeiG/gene=dhaA_2/gene=mlhB_1/gene=dhaA,5,molecular_function
GO:0016042,lipid catabolic process,7/2521,92/26361,0.788313326744463,0.9765348308666859,0.9504491345118772,gene=hsaC_2/gene=fadR_3/gene=plcN_2/gene=accA1_3/gene=estB/gene=lip_2/gene=hsaC_5,7,biological_process
GO:0005315,inorganic phosphate transmembrane transporter activity,3/2521,43/26361,0.792656497550677,0.9765348308666859,0.9504491345118772,gene=ttuB_2/gene=pitA/gene=pstC1,3,molecular_function
GO:0006032,chitin catabolic process,3/2521,43/26361,0.792656497550677,0.9765348308666859,0.9504491345118772,gene=chiA1/gene=deaA/gene=chiA,3,biological_process
GO:0043571,maintenance of CRISPR repeat elements,2/2521,30/26361,0.7956566498311558,0.9765348308666859,0.9504491345118772,gene=cas1/gene=cas2,2,biological_process
GO:0071770,DIM/DIP cell wall layer assembly,2/2521,30/26361,0.7956566498311558,0.9765348308666859,0.9504491345118772,gene=pksJ/gene=ppsE_2,2,biological_process
GO:0006807,nitrogen compound metabolic process,4/2521,56/26361,0.79585850386741,0.9765348308666859,0.9504491345118772,gene=ramA/gene=carB_3/gene=ureF/gene=ramA_3,4,biological_process
GO:0042626,ATPase-coupled transmembrane transporter activity,6/2521,81/26361,0.7986006038467149,0.9765348308666859,0.9504491345118772,gene=ykoD/gene=ssuA_8/gene=ylmA_1/gene=ssuA_6/gene=ssuA_3/gene=ssuA,6,molecular_function
GO:0000256,allantoin catabolic process,1/2521,16/26361,0.7998752634737181,0.9765348308666859,0.9504491345118772,gene=allA_1,1,biological_process
GO:0003917,"DNA topoisomerase type I (single strand cut, ATP-independent) activity",1/2521,16/26361,0.7998752634737181,0.9765348308666859,0.9504491345118772,gene=topB,1,molecular_function
GO:0004563,beta-N-acetylhexosaminidase activity,1/2521,16/26361,0.7998752634737181,0.9765348308666859,0.9504491345118772,gene=nagZ_4,1,molecular_function
GO:0008171,O-methyltransferase activity,1/2521,16/26361,0.7998752634737181,0.9765348308666859,0.9504491345118772,gene=mmcR,1,molecular_function
GO:0008897,holo-[acyl-carrier-protein] synthase activity,1/2521,16/26361,0.7998752634737181,0.9765348308666859,0.9504491345118772,gene=acpS_1,1,molecular_function
GO:0015078,proton transmembrane transporter activity,1/2521,16/26361,0.7998752634737181,0.9765348308666859,0.9504491345118772,gene=cyoD,1,molecular_function
GO:0016881,acid-amino acid ligase activity,1/2521,16/26361,0.7998752634737181,0.9765348308666859,0.9504491345118772,gene=rimK,1,molecular_function
GO:0019634,organic phosphonate metabolic process,1/2521,16/26361,0.7998752634737181,0.9765348308666859,0.9504491345118772,gene=phnL,1,biological_process
GO:0030436,asexual sporulation,1/2521,16/26361,0.7998752634737181,0.9765348308666859,0.9504491345118772,gene=spoIIAB,1,biological_process
GO:0034040,ATPase-coupled lipid transmembrane transporter activity,1/2521,16/26361,0.7998752634737181,0.9765348308666859,0.9504491345118772,gene=bmrA,1,molecular_function
GO:0034480,phosphatidylcholine phospholipase C activity,1/2521,16/26361,0.7998752634737181,0.9765348308666859,0.9504491345118772,gene=plcN_2,1,molecular_function
GO:0034605,cellular response to heat,1/2521,16/26361,0.7998752634737181,0.9765348308666859,0.9504491345118772,gene=lon,1,biological_process
GO:0042301,phosphate ion binding,1/2521,16/26361,0.7998752634737181,0.9765348308666859,0.9504491345118772,gene=pstS3,1,molecular_function
GO:0050567,glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity,1/2521,16/26361,0.7998752634737181,0.9765348308666859,0.9504491345118772,gene=gatC,1,molecular_function
GO:0052873,FMN reductase (NADPH) activity,1/2521,16/26361,0.7998752634737181,0.9765348308666859,0.9504491345118772,gene=msuE,1,molecular_function
GO:0060187,cell pole,1/2521,16/26361,0.7998752634737181,0.9765348308666859,0.9504491345118772,gene=ydeH,1,cellular_component
GO:0070395,lipoteichoic acid biosynthetic process,1/2521,16/26361,0.7998752634737181,0.9765348308666859,0.9504491345118772,gene=ltaS2_1,1,biological_process
GO:0102148,N-acetyl-beta-D-galactosaminidase activity,1/2521,16/26361,0.7998752634737181,0.9765348308666859,0.9504491345118772,gene=nagZ_4,1,molecular_function
GO:0140330,xenobiotic detoxification by transmembrane export across the cell outer membrane,1/2521,16/26361,0.7998752634737181,0.9765348308666859,0.9504491345118772,gene=acrE_2,1,biological_process
GO:1902021,regulation of bacterial-type flagellum-dependent cell motility,1/2521,16/26361,0.7998752634737181,0.9765348308666859,0.9504491345118772,gene=fliZ_1,1,biological_process
GO:0005618,cell wall,4/2521,57/26361,0.8071212882449971,0.9833702226168629,0.9571019357921341,gene=fadA/gene=aspC/gene=ripA_3/gene=xynA1_1,4,cellular_component
GO:0051607,defense response to virus,4/2521,57/26361,0.8071212882449971,0.9833702226168629,0.9571019357921341,gene=mazF/gene=cas1/gene=csn2/gene=cas2,4,biological_process
GO:0007165,signal transduction,19/2521,235/26361,0.810464444877537,0.9838194306371709,0.957539144338743,gene=cheW_1/gene=tap_2/gene=ctpA/gene=cph2/gene=prkC/gene=pctA_3/gene=mcpQ_4/gene=cheW/gene=tar_1/gene=mcpB_3/gene=frzCD_1/gene=cheW_4/gene=mcpU_3/gene=tap_1/gene=pctA/gene=yfiN/gene=suhB_2/gene=ctpB_1/gene=tsr_5,19,biological_process
GO:0004312,fatty acid synthase activity,2/2521,31/26361,0.8105304627392009,0.9838194306371709,0.957539144338743,gene=pksJ/gene=ppsE_2,2,molecular_function
GO:0006635,fatty acid beta-oxidation,8/2521,107/26361,0.814088096838119,0.9838194306371709,0.957539144338743,gene=paaF_5/gene=fadI_1/gene=lcfB/gene=fadA/gene=bbsG_3/gene=lcfB_6/gene=entA_2/gene=paaJ_1,8,biological_process
GO:0045493,xylan catabolic process,4/2521,58/26361,0.8178721862660059,0.9838194306371709,0.957539144338743,gene=xynD_3/gene=xynA1_1/gene=xynB/gene=xlnC,4,biological_process
GO:0000724,double-strand break repair via homologous recombination,1/2521,17/26361,0.819025556158583,0.9838194306371709,0.957539144338743,gene=recC,1,biological_process
GO:0003725,double-stranded RNA binding,1/2521,17/26361,0.819025556158583,0.9838194306371709,0.957539144338743,gene=polC_1,1,molecular_function
GO:0003863,3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity,1/2521,17/26361,0.819025556158583,0.9838194306371709,0.957539144338743,gene=bkdA,1,molecular_function
GO:0005794,Golgi apparatus,1/2521,17/26361,0.819025556158583,0.9838194306371709,0.957539144338743,gene=blc,1,cellular_component
GO:0008235,metalloexopeptidase activity,1/2521,17/26361,0.819025556158583,0.9838194306371709,0.957539144338743,gene=pepQ,1,molecular_function
GO:0008718,D-amino-acid dehydrogenase activity,1/2521,17/26361,0.819025556158583,0.9838194306371709,0.957539144338743,gene=dadA_1,1,molecular_function
GO:0043687,post-translational protein modification,1/2521,17/26361,0.819025556158583,0.9838194306371709,0.957539144338743,gene=epmC,1,biological_process
GO:0045150,acetoin catabolic process,1/2521,17/26361,0.819025556158583,0.9838194306371709,0.957539144338743,gene=budC_1,1,biological_process
GO:0046855,inositol phosphate dephosphorylation,1/2521,17/26361,0.819025556158583,0.9838194306371709,0.957539144338743,gene=suhB_2,1,biological_process
GO:0090589,protein-phosphocysteine-trehalose phosphotransferase system transporter activity,1/2521,17/26361,0.819025556158583,0.9838194306371709,0.957539144338743,gene=treP,1,molecular_function
GO:0042908,xenobiotic transport,2/2521,32/26361,0.8244296539453759,0.983844112775567,0.957563167155273,gene=acrE_2/gene=bepE_5,2,biological_process
GO:0009103,lipopolysaccharide biosynthetic process,13/2521,168/26361,0.825274106915195,0.983844112775567,0.957563167155273,gene=rgtA/gene=ptk/gene=kdsD_2/gene=oatA_2/gene=lacA/gene=rffG_1/gene=mshA/gene=kpsU/gene=tagO/gene=algC/gene=wecA_2/gene=manC1_1/gene=lpxL_1,13,biological_process
GO:0004673,protein histidine kinase activity,4/2521,59/26361,0.82812460123354,0.983844112775567,0.957563167155273,gene=baeS_2/gene=barA/gene=cusS_4/gene=cckA_2,4,molecular_function
GO:0006265,DNA topological change,4/2521,59/26361,0.82812460123354,0.983844112775567,0.957563167155273,gene=parC/gene=gyrA_2/gene=parE/gene=topB,4,biological_process
GO:0009326,formate dehydrogenase complex,3/2521,46/26361,0.8291062514502829,0.983844112775567,0.957563167155273,gene=fdoH/gene=fdhF_4/gene=fdnG-3_1,3,cellular_component
GO:0042803,protein homodimerization activity,10/2521,134/26361,0.8355433469742399,0.983844112775567,0.957563167155273,gene=mazF/gene=cymR_2/gene=nudF_1/gene=phoU/gene=cymR_1/gene=grpE/gene=hemF/gene=grpE_3/gene=catD_2/gene=cpo_1,10,molecular_function
GO:0004322,ferroxidase activity,1/2521,18/26361,0.8363439805787242,0.983844112775567,0.957563167155273,gene=ftnA,1,molecular_function
GO:0004471,malate dehydrogenase (decarboxylating) (NAD+) activity,1/2521,18/26361,0.8363439805787242,0.983844112775567,0.957563167155273,gene=maeA,1,molecular_function
GO:0004803,transposase activity,1/2521,18/26361,0.8363439805787242,0.983844112775567,0.957563167155273,gene=tnsB,1,molecular_function
GO:0004842,ubiquitin-protein transferase activity,1/2521,18/26361,0.8363439805787242,0.983844112775567,0.957563167155273,gene=sopA_1,1,molecular_function
GO:0009267,cellular response to starvation,1/2521,18/26361,0.8363439805787242,0.983844112775567,0.957563167155273,gene=cstA_2,1,biological_process
GO:0031472,propanediol degradation polyhedral organelle,1/2521,18/26361,0.8363439805787242,0.983844112775567,0.957563167155273,gene=pduE,1,cellular_component
GO:0043107,type IV pilus-dependent motility,1/2521,18/26361,0.8363439805787242,0.983844112775567,0.957563167155273,gene=pilE,1,biological_process
GO:0043448,alkane catabolic process,1/2521,18/26361,0.8363439805787242,0.983844112775567,0.957563167155273,gene=nasB,1,biological_process
GO:0006527,arginine catabolic process,2/2521,33/26361,0.837404518854312,0.983844112775567,0.957563167155273,gene=gbuA/gene=speA,2,biological_process
GO:0006559,L-phenylalanine catabolic process,2/2521,33/26361,0.837404518854312,0.983844112775567,0.957563167155273,gene=hmgA/gene=tynA_1,2,biological_process
GO:0008234,cysteine-type peptidase activity,7/2521,98/26361,0.838939767201968,0.983844112775567,0.957563167155273,gene=mepS_3/gene=hlyB/gene=iap_5/gene=ripA_3/gene=iap/gene=mepH_2/gene=apxIB,7,molecular_function
GO:0030420,establishment of competence for transformation,7/2521,98/26361,0.838939767201968,0.983844112775567,0.957563167155273,gene=comC/gene=comGA/gene=lcnD/gene=gsiC_1/gene=appA/gene=oppF_1/gene=oppB_1,7,biological_process
GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds",5/2521,73/26361,0.839244886497726,0.983844112775567,0.957563167155273,gene=deaA/gene=glgX_1/gene=slt_1/protein=Trehalase/gene=chiA1_1,5,molecular_function
GO:0016740,transferase activity,16/2521,206/26361,0.8414597869962379,0.983844112775567,0.957563167155273,gene=apbE_1/gene=madD/gene=yafJ/gene=ltaS2_1/gene=uctC_4/gene=intA_5/gene=xerD_2/gene=iucA_2/gene=tkt_2/gene=apbE_2/gene=paaJ_1/gene=intS_7/gene=apbE/gene=rplB/gene=pigC/gene=lpxL_1,16,molecular_function
